Date,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Description,State FIPS Code,County FIPS Code,Site Latitude,Site Longitude
8/3/2018,0.019,ppm,18,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/4/2018,0.021,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/5/2018,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/6/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/7/2018,0.018,ppm,17,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/8/2018,0.019,ppm,18,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/9/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/10/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/11/2018,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/12/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/13/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/14/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/15/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/16/2018,0.021,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/17/2018,0.019,ppm,18,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/18/2018,0.024,ppm,22,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/19/2018,0.02,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/20/2018,0.02,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/21/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/22/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/23/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/24/2018,0.021,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/25/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/26/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/27/2018,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/28/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/29/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/30/2018,0.024,ppm,22,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
8/31/2018,0.018,ppm,17,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/1/2018,0.024,ppm,22,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/2/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/4/2018,0.018,ppm,17,Perdue,14,82,Ozone,12,86,25.58732749,-80.32592188
9/5/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/6/2018,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/7/2018,0.034,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/8/2018,0.029,ppm,27,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/9/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/10/2018,0.025,ppm,23,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/11/2018,0.031,ppm,29,Perdue,16,94,Ozone,12,86,25.58732749,-80.32592188
9/12/2018,0.022,ppm,20,Perdue,13,76,Ozone,12,86,25.58732749,-80.32592188
9/13/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/14/2018,0.019,ppm,18,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/15/2018,0.019,ppm,18,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/16/2018,0.018,ppm,17,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/17/2018,0.019,ppm,18,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/18/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/19/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/20/2018,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/21/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/22/2018,0.025,ppm,23,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/23/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/24/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/25/2018,0.025,ppm,23,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/26/2018,0.019,ppm,18,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/27/2018,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/28/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/29/2018,0.034,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
9/30/2018,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/1/2018,0.029,ppm,27,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/2/2018,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/3/2018,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/4/2018,0.03,ppm,28,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/5/2018,0.039,ppm,36,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/6/2018,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/7/2018,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/8/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/9/2018,0.02,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/10/2018,0.018,ppm,17,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/11/2018,0.02,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/12/2018,0.018,ppm,17,Perdue,14,82,Ozone,12,86,25.58732749,-80.32592188
10/13/2018,0.032,ppm,30,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/14/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/15/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/16/2018,0.021,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/17/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/18/2018,0.022,ppm,20,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/19/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/20/2018,0.03,ppm,28,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/21/2018,0.039,ppm,36,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/22/2018,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/23/2018,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/24/2018,0.044,ppm,41,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/25/2018,0.034,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/26/2018,0.029,ppm,27,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/27/2018,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/28/2018,0.044,ppm,41,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/29/2018,0.054,ppm,50,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/30/2018,0.057,ppm,58,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/31/2018,0.044,ppm,41,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/1/2018,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/2/2018,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/3/2018,0.034,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/4/2018,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/5/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/6/2018,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/7/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/8/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/9/2018,0.027,ppm,25,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/10/2018,0.042,ppm,39,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/11/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/12/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/13/2018,0.018,ppm,17,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/14/2018,0.021,ppm,19,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/15/2018,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/16/2018,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/17/2018,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/18/2018,0.042,ppm,39,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/19/2018,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/20/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/21/2018,0.042,ppm,39,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/22/2018,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/23/2018,0.045,ppm,42,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/24/2018,0.034,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/25/2018,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/26/2018,0.032,ppm,30,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/27/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/28/2018,0.041,ppm,38,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/29/2018,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/30/2018,0.042,ppm,39,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/1/2018,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/2/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/3/2018,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/4/2018,0.023,ppm,21,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/5/2018,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/6/2018,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/7/2018,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/8/2018,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/9/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/10/2018,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/11/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/12/2018,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/13/2018,0.039,ppm,36,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/14/2018,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/15/2018,0.025,ppm,23,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/16/2018,0.042,ppm,39,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/17/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/18/2018,0.047,ppm,44,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/19/2018,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/20/2018,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/21/2018,0.045,ppm,42,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/22/2018,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/23/2018,0.044,ppm,41,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/24/2018,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/25/2018,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/26/2018,0.042,ppm,39,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/27/2018,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/28/2018,0.03,ppm,28,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/29/2018,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/30/2018,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
