STATION,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,Wind_Direction,Wind_Speed_Tenths,Wind_Speed_Quality,Wind_Speed_Meters,Wind_Type,Temperature_Celsius,Temperature_Quality,Sea_Level_Pressure_hPa,SLP_Quality,Dew_Point_Celsius,Dew_Point_Quality,Date,Time
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"040,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0046,1","-0053,1","10118,1",40,1,,60,1,-4.6,1,1011.8,1,-5.3,1,1/1/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"020,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0058,1","-0068,1","10133,1",20,1,,60,1,-5.8,1,1013.3,1,-6.8,1,1/1/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"040,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0051,1","-0061,1","10139,1",40,1,,60,1,-5.1,1,1013.9,1,-6.1,1,1/1/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"030,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0050,1","-0068,1","10156,1",30,1,,50,1,-5,1,1015.6,1,-6.8,1,1/1/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"040,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0062,1","-0083,1","10156,1",40,1,,50,1,-6.2,1,1015.6,1,-8.3,1,1/2/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"040,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0079,1","-0100,1","10163,1",40,1,,70,1,-7.9,1,1016.3,1,-10,1,1/2/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"030,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0086,1","-0112,1","10147,1",30,1,,60,1,-8.6,1,1014.7,1,-11.2,1,1/2/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"040,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0081,1","-0111,1","10125,1",40,1,,70,1,-8.1,1,1012.5,1,-11.1,1,1/2/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"030,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0085,1","-0108,1","10107,1",30,1,,50,1,-8.5,1,1010.7,1,-10.8,1,1/3/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"020,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0089,1","-0116,1","10105,1",20,1,,50,1,-8.9,1,1010.5,1,-11.6,1,1/3/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"040,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0085,1","-0121,1","10094,1",40,1,,50,1,-8.5,1,1009.4,1,-12.1,1,1/3/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"030,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0087,1","-0122,1","10103,1",30,1,,50,1,-8.7,1,1010.3,1,-12.2,1,1/3/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"030,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0089,1","-0124,1","10115,1",30,1,,40,1,-8.9,1,1011.5,1,-12.4,1,1/4/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"020,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0099,1","-0140,1","10135,1",20,1,,30,1,-9.9,1,1013.5,1,-14,1,1/4/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0122,1","-0154,1","10146,1",360,1,,30,1,-12.2,1,1014.6,1,-15.4,1,1/4/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0206,1","-0224,1","10170,1",999,9,,0,5,-20.6,1,1017,1,-22.4,1,1/4/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0263,1","-0285,1","10172,1",999,9,,0,5,-26.3,1,1017.2,1,-28.5,1,1/5/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0274,1","-0298,1","10186,1",999,9,,0,5,-27.4,1,1018.6,1,-29.8,1,1/5/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"300,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0266,1","-0290,1","10188,1",300,1,,10,1,-26.6,1,1018.8,1,-29,1,1/5/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0320,1","-0351,1","10206,1",999,9,,0,5,-32,1,1020.6,1,-35.1,1,1/5/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"280,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0258,1","-0280,1","10216,1",280,1,,10,1,-25.8,1,1021.6,1,-28,1,1/6/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"280,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0261,1","-0286,1","10249,1",280,1,,10,1,-26.1,1,1024.9,1,-28.6,1,1/6/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"290,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0249,1","-0273,1","10273,1",290,1,,10,1,-24.9,1,1027.3,1,-27.3,1,1/6/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0272,1","-0297,1","10309,1",999,9,,0,5,-27.2,1,1030.9,1,-29.7,1,1/6/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"300,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0254,1","-0278,1","10332,1",300,1,,10,1,-25.4,1,1033.2,1,-27.8,1,1/7/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0211,1","-0229,1","10359,1",999,9,,0,5,-21.1,1,1035.9,1,-22.9,1,1/7/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"300,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0228,1","-0249,1","10378,1",300,1,,10,1,-22.8,1,1037.8,1,-24.9,1,1/7/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0278,1","-0305,1","10408,1",999,9,,0,5,-27.8,1,1040.8,1,-30.5,1,1/7/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0281,1","-0306,1","10418,1",999,9,,0,5,-28.1,1,1041.8,1,-30.6,1,1/8/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0257,1","-0281,1","10422,1",999,9,,0,5,-25.7,1,1042.2,1,-28.1,1,1/8/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0187,1","-0205,1","10411,1",999,9,,0,5,-18.7,1,1041.1,1,-20.5,1,1/8/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0205,1","-0224,1","10412,1",999,9,,0,5,-20.5,1,1041.2,1,-22.4,1,1/8/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0193,1","-0212,1","10391,1",999,9,,0,5,-19.3,1,1039.1,1,-21.2,1,1/9/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0154,1","-0168,1","10382,1",999,9,,0,5,-15.4,1,1038.2,1,-16.8,1,1/9/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0144,1","-0159,1","10370,1",999,9,,0,5,-14.4,1,1037,1,-15.9,1,1/9/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0109,1","-0120,1","10368,1",999,9,,0,5,-10.9,1,1036.8,1,-12,1,1/9/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0181,1","-0194,1","10367,1",999,9,,0,5,-18.1,1,1036.7,1,-19.4,1,1/10/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0176,1","-0191,1","10350,1",999,9,,0,5,-17.6,1,1035,1,-19.1,1,1/10/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0155,1","-0169,1","10329,1",999,9,,0,5,-15.5,1,1032.9,1,-16.9,1,1/10/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0106,1","-0116,1","10318,1",999,9,,0,5,-10.6,1,1031.8,1,-11.6,1,1/10/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0064,1","-0073,1","10304,1",999,9,,0,5,-6.4,1,1030.4,1,-7.3,1,1/11/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"220,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0018,1","-0021,1","10305,1",220,1,,20,1,-1.8,1,1030.5,1,-2.1,1,1/11/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0034,1","-0042,1","10315,1",320,1,,10,1,-3.4,1,1031.5,1,-4.2,1,1/11/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"310,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0099,1","-0107,1","10312,1",310,1,,10,1,-9.9,1,1031.2,1,-10.7,1,1/11/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"020,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0128,1","-0136,1","10275,1",20,1,,10,1,-12.8,1,1027.5,1,-13.6,1,1/12/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"130,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0100,1","-0106,1","10239,1",130,1,,10,1,-10,1,1023.9,1,-10.6,1,1/12/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0080,1","-0084,1","10213,1",999,9,,0,5,-8,1,1021.3,1,-8.4,1,1/12/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0130,1","-0141,1","10168,1",999,9,,0,5,-13,1,1016.8,1,-14.1,1,1/12/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0063,1","-0063,1","10066,1",180,1,,10,1,-6.3,1,1006.6,1,-6.3,1,1/13/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0047,1","-0047,1","09995,1",999,9,,0,5,-4.7,1,999.5,1,-4.7,1,1/13/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0064,1","-0067,1","09980,1",999,9,,0,5,-6.4,1,998,1,-6.7,1,1/13/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"150,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0070,1","-0075,1","09976,1",150,1,,10,1,-7,1,997.6,1,-7.5,1,1/13/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"130,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0104,1","-0114,1","09968,1",130,1,,10,1,-10.4,1,996.8,1,-11.4,1,1/14/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0078,1","-0083,1","09926,1",999,9,,0,5,-7.8,1,992.6,1,-8.3,1,1/14/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"240,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0037,1","-0046,1","09863,1",240,1,,10,1,-3.7,1,986.3,1,-4.6,1,1/14/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"010,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0031,1","-0037,1","09866,1",10,1,,70,1,-3.1,1,986.6,1,-3.7,1,1/14/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"020,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0071,1","-0109,1","09904,1",20,1,,50,1,-7.1,1,990.4,1,-10.9,1,1/15/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0186,1","-0203,1","09953,1",999,9,,0,5,-18.6,1,995.3,1,-20.3,1,1/15/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0169,1","-0184,1","09971,1",999,9,,0,5,-16.9,1,997.1,1,-18.4,1,1/15/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0244,1","-0264,1","10015,1",999,9,,0,5,-24.4,1,1001.5,1,-26.4,1,1/15/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0274,1","-0298,1","10030,1",999,9,,0,5,-27.4,1,1003,1,-29.8,1,1/16/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0236,1","-0257,1","10022,1",999,9,,0,5,-23.6,1,1002.2,1,-25.7,1,1/16/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0173,1","-0188,1","09983,1",999,9,,0,5,-17.3,1,998.3,1,-18.8,1,1/16/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0142,1","-0154,1","09915,1",999,9,,0,5,-14.2,1,991.5,1,-15.4,1,1/16/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"070,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0126,1","-0139,1","09881,1",70,1,,10,1,-12.6,1,988.1,1,-13.9,1,1/17/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"010,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0084,1","-0090,1","09766,1",10,1,,80,1,-8.4,1,976.6,1,-9,1,1/17/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"320,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0066,1","-0072,1","09769,1",320,1,,30,1,-6.6,1,976.9,1,-7.2,1,1/17/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0076,1","-0092,1","09815,1",230,1,,10,1,-7.6,1,981.5,1,-9.2,1,1/17/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0167,1","-0186,1","09855,1",999,9,,0,5,-16.7,1,985.5,1,-18.6,1,1/18/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0193,1","-0210,1","09881,1",999,9,,0,5,-19.3,1,988.1,1,-21,1,1/18/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0184,1","-0197,1","09903,1",999,9,,0,5,-18.4,1,990.3,1,-19.7,1,1/18/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0236,1","-0255,1","09925,1",999,9,,0,5,-23.6,1,992.5,1,-25.5,1,1/18/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0245,1","-0264,1","09953,1",999,9,,0,5,-24.5,1,995.3,1,-26.4,1,1/19/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0230,1","-0249,1","09978,1",999,9,,0,5,-23,1,997.8,1,-24.9,1,1/19/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0214,1","-0235,1","10004,1",999,9,,0,5,-21.4,1,1000.4,1,-23.5,1,1/19/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0246,1","-0268,1","10062,1",999,9,,0,5,-24.6,1,1006.2,1,-26.8,1,1/19/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"310,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0272,1","-0298,1","10108,1",310,1,,10,1,-27.2,1,1010.8,1,-29.8,1,1/20/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0272,1","-0297,1","10174,1",999,9,,0,5,-27.2,1,1017.4,1,-29.7,1,1/20/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0183,1","-0201,1","10190,1",999,9,,0,5,-18.3,1,1019,1,-20.1,1,1/20/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0151,1","-0165,1","10168,1",999,9,,0,5,-15.1,1,1016.8,1,-16.5,1,1/20/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0121,1","-0131,1","10130,1",999,9,,0,5,-12.1,1,1013,1,-13.1,1,1/21/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0087,1","-0093,1","10070,1",999,9,,0,5,-8.7,1,1007,1,-9.3,1,1/21/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"190,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0008,1","+0003,1","10015,1",190,1,,20,1,0.8,1,1001.5,1,0.3,1,1/21/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"120,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0013,1","+0013,1","09987,1",120,1,,30,1,1.3,1,998.7,1,1.3,1,1/21/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"150,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0030,1","+0022,1","09829,2",150,1,,60,1,3,1,982.9,2,2.2,1,1/22/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"200,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0062,1","+0050,1","09714,2",200,1,,70,1,6.2,1,971.4,2,5,1,1/22/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"220,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0073,1","+0014,1","09731,1",220,1,,60,1,7.3,1,973.1,1,1.4,1,1/22/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"210,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0037,1","-0004,1","09799,1",210,1,,50,1,3.7,1,979.9,1,-0.4,1,1/22/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"220,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0048,1","-0002,1","09823,1",220,1,,50,1,4.8,1,982.3,1,-0.2,1,1/23/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"270,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0072,1","-0027,1","09934,1",270,1,,50,1,7.2,1,993.4,1,-2.7,1,1/23/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0027,1","-0036,1","10031,2",999,9,,0,5,2.7,1,1003.1,2,-3.6,1,1/23/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"130,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0011,1","-0022,1","09986,1",130,1,,30,1,1.1,1,998.6,1,-2.2,1,1/23/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0006,1","+0006,1","09865,2",999,9,,0,5,0.6,1,986.5,2,0.6,1,1/24/2024,3:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"330,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0009,1","+0009,1","09830,1",330,1,,10,1,0.9,1,983,1,0.9,1,1/24/2024,9:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0012,1","+0007,1","09887,1",999,9,,0,5,1.2,1,988.7,1,0.7,1,1/24/2024,15:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0012,1","-0012,1","09975,1",999,9,,0,5,-1.2,1,997.5,1,-1.2,1,1/24/2024,21:00:00
1466099999,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0031,1","-0031,1","10084,1",999,9,,0,5,-3.1,1,1008.4,1,-3.1,1,1/25/2024,3:00:00
